datetime,date,year,month,day,hour,day_of_week,is_weekend,season,city,station,latitude,longitude,pm25,pm10,no2,so2,co,o3,temperature,humidity,wind_speed,visibility,aqi,aqi_category
2020-04-13 18:00:00,2020-04-13,2020,4,13,18,Monday,0.0,summer,Noida,Noida Sec 62,28.6246,77.3649,85.1,170.1,41.3,6.6,1.91,33.1,33.7,37.0,16.4,6.9,184.0,Moderate
2020-04-13 23:00:00,2020-04-13,2020,4,13,23,Monday,0.0,summer,Noida,Noida Sec 62,28.6246,77.3649,74.0,157.8,29.8,4.8,1.03,32.5,33.8,21.0,18.5,6.2,147.0,Moderate
2020-04-13 06:00:00,2020-04-13,2020,4,13,6,Monday,0.0,summer,Noida,Noida Sec 125,28.5447,77.323,86.8,175.8,24.4,5.9,1.37,37.9,27.0,35.0,8.4,7.4,189.0,Moderate
2020-04-13 12:00:00,2020-04-13,2020,4,13,12,Monday,0.0,summer,Noida,Noida Sec 125,28.5447,77.323,59.3,122.8,22.1,5.6,1.02,67.1,37.0,39.0,29.9,5.2,115.0,Moderate
2020-04-13 18:00:00,2020-04-13,2020,4,13,18,Monday,0.0,summer,Noida,Noida Sec 125,28.5447,77.323,88.4,153.2,41.2,8.5,1.66,39.8,33.7,23.0,12.6,6.5,195.0,Moderate
2020-04-13 23:00:00,2020-04-13,2020,4,13,23,Monday,0.0,summer,Noida,Noida Sec 125,28.5447,77.323,72.6,152.8,21.8,4.9,1.1,33.9,31.6,36.0,17.7,4.2,142.0,Moderate
2020-04-13 06:00:00,2020-04-13,2020,4,13,6,Monday,0.0,summer,Noida,Greater Noida,28.4744,77.504,84.2,174.1,29.9,7.3,1.06,39.0,26.8,39.0,9.8,4.3,181.0,Moderate
2020-04-13 12:00:00,2020-04-13,2020,4,13,12,Monday,0.0,summer,Noida,Greater Noida,28.4744,77.504,66.6,125.7,18.7,5.7,1.02,78.1,35.4,40.0,26.8,5.5,122.0,Moderate
2020-04-13 18:00:00,2020-04-13,2020,4,13,18,Monday,0.0,summer,Noida,Greater Noida,28.4744,77.504,95.8,196.0,48.9,9.8,1.83,29.9,31.8,32.0,16.2,4.4,219.0,Poor
2020-04-13 23:00:00,2020-04-13,2020,4,13,23,Monday,0.0,summer,Noida,Greater Noida,28.4744,77.504,63.7,115.0,20.5,6.1,1.12,29.1,33.5,27.0,19.3,6.3,112.0,Moderate
2020-04-13 06:00:00,2020-04-13,2020,4,13,6,Monday,0.0,summer,Gurugram,Gurugram Vikas Sadan,28.4502,77.0266,79.1,151.6,30.9,6.9,1.0,32.8,27.0,36.0,9.7,7.9,164.0,Moderate
2020-04-13 12:00:00,2020-04-13,2020,4,13,12,Monday,0.0,summer,Gurugram,Gurugram Vikas Sadan,28.4502,77.0266,59.4,108.9,21.3,4.5,0.89,56.9,35.1,31.0,30.7,4.9,106.0,Moderate
2020-04-13 18:00:00,2020-04-13,2020,4,13,18,Monday,0.0,summer,Gurugram,Gurugram Vikas Sadan,28.4502,77.0266,89.7,150.6,38.2,5.8,1.7,40.0,32.2,35.0,17.2,7.3,199.0,Moderate
2020-04-13 23:00:00,2020-04-13,2020,4,13,23,Monday,0.0,summer,Gurugram,Gurugram Vikas Sadan,28.4502,77.0266,67.7,117.3,22.0,4.6,0.98,37.6,31.7,23.0,17.6,4.5,126.0,Moderate
2020-04-13 06:00:00,2020-04-13,2020,4,13,6,Monday,0.0,summer,Gurugram,Gurugram Sec 51,28.423,77.047,67.4,144.4,19.6,6.3,0.87,32.8,27.4,38.0,12.3,5.4,130.0,Moderate
2020-04-13 12:00:00,2020-04-13,2020,4,13,12,Monday,0.0,summer,Gurugram,Gurugram Sec 51,28.423,77.047,67.4,135.1,23.4,6.1,1.1,59.8,36.3,35.0,28.6,5.2,125.0,Moderate
2020-04-13 18:00:00,2020-04-13,2020,4,13,18,Monday,0.0,summer,Gurugram,Gurugram Sec 51,28.423,77.047,92.4,158.8,46.9,7.6,2.26,36.2,33.0,26.0,10.6,6.1,208.0,Poor
2020-04-13 23:00:00,2020-04-13,2020,4,13,23,Monday,0.0,summer,Gurugram,Gurugram Sec 51,28.423,77.047,76.9,152.2,23.3,7.6,1.07,41.3,30.8,33.0,16.2,6.1,156.0,Moderate
2020-04-13 06:00:00,2020-04-13,2020,4,13,6,Monday,0.0,summer,Faridabad,Faridabad Sec 16A,28.4089,77.3178,74.7,140.9,28.4,5.3,0.94,40.8,26.1,51.0,8.2,5.2,149.0,Moderate
2020-04-13 12:00:00,2020-04-13,2020,4,13,12,Monday,0.0,summer,Faridabad,Faridabad Sec 16A,28.4089,77.3178,51.4,90.2,15.5,4.0,0.88,77.8,37.3,39.0,24.0,7.1,90.0,Satisfactory
2020-04-13 18:00:00,2020-04-13,2020,4,13,18,Monday,0.0,summer,Faridabad,Faridabad Sec 16A,28.4089,77.3178,100.4,179.8,51.4,7.5,2.0,32.6,31.1,23.0,18.3,4.5,235.0,Poor
2020-04-13 23:00:00,2020-04-13,2020,4,13,23,Monday,0.0,summer,Faridabad,Faridabad Sec 16A,28.4089,77.3178,94.5,187.7,39.4,5.5,1.49,35.9,33.4,30.0,18.3,4.1,215.0,Poor
2020-04-13 06:00:00,2020-04-13,2020,4,13,6,Monday,0.0,summer,Faridabad,Faridabad New Town,28.3722,77.3099,81.0,134.2,23.7,7.1,1.06,36.1,25.2,52.0,10.8,4.8,170.0,Moderate
2020-04-13 12:00:00,2020-04-13,2020,4,13,12,Monday,0.0,summer,Faridabad,Faridabad New Town,28.3722,77.3099,69.1,127.2,19.4,5.6,0.86,60.9,35.7,30.0,22.1,4.5,130.0,Moderate
2020-04-13 18:00:00,2020-04-13,2020,4,13,18,Monday,0.0,summer,Faridabad,Faridabad New Town,28.3722,77.3099,95.3,181.3,48.9,9.4,2.32,33.7,32.1,35.0,17.0,7.7,218.0,Poor
2020-04-13 23:00:00,2020-04-13,2020,4,13,23,Monday,0.0,summer,Faridabad,Faridabad New Town,28.3722,77.3099,75.7,152.5,28.1,7.2,1.23,28.5,31.7,27.0,18.4,6.8,152.0,Moderate
2020-04-13 06:00:00,2020-04-13,2020,4,13,6,Monday,0.0,summer,Ghaziabad,Ghaziabad Vasundhara,28.6605,77.3573,74.7,134.5,28.3,6.2,1.31,37.9,25.6,54.0,9.8,7.8,149.0,Moderate
2020-04-13 12:00:00,2020-04-13,2020,4,13,12,Monday,0.0,summer,Ghaziabad,Ghaziabad Vasundhara,28.6605,77.3573,72.0,154.0,22.9,6.6,0.92,64.7,37.3,32.0,28.9,6.4,140.0,Moderate
2020-04-13 18:00:00,2020-04-13,2020,4,13,18,Monday,0.0,summer,Ghaziabad,Ghaziabad Vasundhara,28.6605,77.3573,100.4,199.8,55.3,5.8,2.23,38.4,32.8,31.0,16.8,4.0,235.0,Poor
2020-04-13 23:00:00,2020-04-13,2020,4,13,23,Monday,0.0,summer,Ghaziabad,Ghaziabad Vasundhara,28.6605,77.3573,78.5,156.3,22.8,7.4,1.21,41.1,32.2,33.0,13.4,6.0,162.0,Moderate
2020-04-13 06:00:00,2020-04-13,2020,4,13,6,Monday,0.0,summer,Ghaziabad,Ghaziabad Loni,28.7529,77.2782,98.6,207.3,40.9,12.2,1.62,31.1,27.9,44.0,9.3,5.1,229.0,Poor
2020-04-13 12:00:00,2020-04-13,2020,4,13,12,Monday,0.0,summer,Ghaziabad,Ghaziabad Loni,28.7529,77.2782,60.3,129.1,23.6,7.7,0.81,64.6,37.2,35.0,19.9,5.6,119.0,Moderate
2020-04-13 18:00:00,2020-04-13,2020,4,13,18,Monday,0.0,summer,Ghaziabad,Ghaziabad Loni,28.7529,77.2782,109.4,200.5,61.2,12.5,1.94,32.9,30.8,24.0,14.2,4.3,265.0,Poor
2020-04-13 23:00:00,2020-04-13,2020,4,13,23,Monday,0.0,summer,Ghaziabad,Ghaziabad Loni,28.7529,77.2782,77.0,156.9,22.3,6.2,1.13,38.5,30.4,25.0,20.5,4.3,157.0,Moderate
2020-04-14 06:00:00,2020-04-14,2020,4,14,6,Tuesday,0.0,summer,Delhi,"Anand Vihar, Delhi",28.6469,77.3164,110.9,207.1,46.0,12.5,1.5,41.9,27.7,46.0,7.0,3.7,270.0,Poor
2020-04-14 12:00:00,2020-04-14,2020,4,14,12,Tuesday,0.0,summer,Delhi,"Anand Vihar, Delhi",28.6469,77.3164,71.7,138.8,26.0,8.6,0.94,58.9,38.1,39.0,26.4,7.6,139.0,Moderate
2020-04-14 18:00:00,2020-04-14,2020,4,14,18,Tuesday,0.0,summer,Delhi,"Anand Vihar, Delhi",28.6469,77.3164,120.9,255.3,51.9,14.3,2.23,41.4,31.3,24.0,20.1,4.0,301.0,Very Poor
2020-04-14 23:00:00,2020-04-14,2020,4,14,23,Tuesday,0.0,summer,Delhi,"Anand Vihar, Delhi",28.6469,77.3164,99.5,218.0,30.2,8.0,1.5,34.2,31.6,20.0,19.0,6.2,232.0,Poor
2020-04-14 06:00:00,2020-04-14,2020,4,14,6,Tuesday,0.0,summer,Delhi,"Jahangirpuri, Delhi",28.7299,77.1718,93.2,194.0,35.1,7.2,1.37,32.6,25.4,37.0,6.9,5.0,211.0,Poor
2020-04-14 12:00:00,2020-04-14,2020,4,14,12,Tuesday,0.0,summer,Delhi,"Jahangirpuri, Delhi",28.7299,77.1718,70.4,127.7,21.7,8.4,1.25,61.5,38.5,26.0,26.1,5.3,135.0,Moderate
2020-04-14 18:00:00,2020-04-14,2020,4,14,18,Tuesday,0.0,summer,Delhi,"Jahangirpuri, Delhi",28.7299,77.1718,104.6,187.8,51.1,11.4,1.95,38.9,33.7,23.0,11.3,4.5,249.0,Poor
2020-04-14 23:00:00,2020-04-14,2020,4,14,23,Tuesday,0.0,summer,Delhi,"Jahangirpuri, Delhi",28.7299,77.1718,97.1,194.2,27.6,12.7,1.51,38.9,33.7,20.0,13.1,7.2,224.0,Poor
2020-04-14 06:00:00,2020-04-14,2020,4,14,6,Tuesday,0.0,summer,Delhi,"Wazirpur, Delhi",28.6999,77.1653,110.2,191.7,37.4,9.2,1.52,33.5,26.8,49.0,10.2,4.1,267.0,Poor
2020-04-14 12:00:00,2020-04-14,2020,4,14,12,Tuesday,0.0,summer,Delhi,"Wazirpur, Delhi",28.6999,77.1653,68.0,115.7,25.8,5.1,1.0,67.7,37.8,38.0,20.3,5.5,127.0,Moderate
2020-04-14 18:00:00,2020-04-14,2020,4,14,18,Tuesday,0.0,summer,Delhi,"Wazirpur, Delhi",28.6999,77.1653,115.4,202.0,54.2,12.2,2.59,28.7,30.2,21.0,17.6,4.8,285.0,Poor
2020-04-14 23:00:00,2020-04-14,2020,4,14,23,Tuesday,0.0,summer,Delhi,"Wazirpur, Delhi",28.6999,77.1653,106.1,201.3,39.6,14.1,1.76,31.5,31.8,33.0,16.8,4.1,254.0,Poor
2020-04-14 06:00:00,2020-04-14,2020,4,14,6,Tuesday,0.0,summer,Delhi,"Bawana, Delhi",28.7762,77.051,88.9,147.8,29.6,10.0,1.26,29.4,26.4,45.0,6.4,4.5,196.0,Moderate
2020-04-14 12:00:00,2020-04-14,2020,4,14,12,Tuesday,0.0,summer,Delhi,"Bawana, Delhi",28.7762,77.051,71.7,147.4,24.1,7.9,1.13,71.4,35.6,22.0,30.9,6.6,139.0,Moderate
2020-04-14 18:00:00,2020-04-14,2020,4,14,18,Tuesday,0.0,summer,Delhi,"Bawana, Delhi",28.7762,77.051,119.0,204.7,68.9,12.7,2.45,29.0,32.9,25.0,16.5,3.9,297.0,Poor
2020-04-14 23:00:00,2020-04-14,2020,4,14,23,Tuesday,0.0,summer,Delhi,"Bawana, Delhi",28.7762,77.051,89.0,182.6,30.3,10.9,1.48,33.5,33.9,28.0,19.1,6.4,197.0,Moderate
2020-04-14 06:00:00,2020-04-14,2020,4,14,6,Tuesday,0.0,summer,Delhi,"ITO, Delhi",28.6289,77.2414,88.6,181.8,29.3,7.1,1.38,38.3,24.0,45.0,7.1,7.0,195.0,Moderate
2020-04-14 12:00:00,2020-04-14,2020,4,14,12,Tuesday,0.0,summer,Delhi,"ITO, Delhi",28.6289,77.2414,72.8,150.0,28.5,4.3,1.09,79.0,36.7,24.0,28.5,5.2,143.0,Moderate
2020-04-14 18:00:00,2020-04-14,2020,4,14,18,Tuesday,0.0,summer,Delhi,"ITO, Delhi",28.6289,77.2414,100.7,219.5,63.9,7.4,2.25,36.8,33.7,34.0,19.3,3.0,236.0,Poor
2020-04-14 23:00:00,2020-04-14,2020,4,14,23,Tuesday,0.0,summer,Delhi,"ITO, Delhi",28.6289,77.2414,85.6,148.3,27.0,6.6,1.2,33.7,32.5,24.0,17.1,6.1,185.0,Moderate
2020-04-14 06:00:00,2020-04-14,2020,4,14,6,Tuesday,0.0,summer,Delhi,"Punjabi Bagh, Delhi",28.6683,77.1311,80.1,153.0,29.1,5.6,1.25,30.9,25.6,35.0,10.2,7.8,167.0,Moderate
2020-04-14 12:00:00,2020-04-14,2020,4,14,12,Tuesday,0.0,summer,Delhi,"Punjabi Bagh, Delhi",28.6683,77.1311,57.9,119.9,19.0,5.5,0.9,63.7,36.6,23.0,21.3,6.6,113.0,Moderate
2020-04-14 18:00:00,2020-04-14,2020,4,14,18,Tuesday,0.0,summer,Delhi,"Punjabi Bagh, Delhi",28.6683,77.1311,108.5,233.5,61.8,8.6,2.13,33.4,32.0,24.0,16.5,3.0,262.0,Poor
2020-04-14 23:00:00,2020-04-14,2020,4,14,23,Tuesday,0.0,summer,Delhi,"Punjabi Bagh, Delhi",28.6683,77.1311,95.3,202.4,39.2,8.2,1.7,41.5,33.9,30.0,18.7,4.5,218.0,Poor
2020-04-14 06:00:00,2020-04-14,2020,4,14,6,Tuesday,0.0,summer,Delhi,"Okhla Phase 2, Delhi",28.5308,77.271,99.0,197.1,35.5,7.9,1.41,39.9,25.0,35.0,9.3,5.4,230.0,Poor
2020-04-14 12:00:00,2020-04-14,2020,4,14,12,Tuesday,0.0,summer,Delhi,"Okhla Phase 2, Delhi",28.5308,77.271,78.9,163.7,24.8,5.0,1.26,60.6,35.2,32.0,29.4,4.9,163.0,Moderate
2020-04-14 18:00:00,2020-04-14,2020,4,14,18,Tuesday,0.0,summer,Delhi,"Okhla Phase 2, Delhi",28.5308,77.271,94.2,183.8,61.5,9.2,1.66,33.1,32.5,22.0,12.7,7.4,214.0,Poor
2020-04-14 23:00:00,2020-04-14,2020,4,14,23,Tuesday,0.0,summer,Delhi,"Okhla Phase 2, Delhi",28.5308,77.271,75.2,120.8,23.6,7.5,1.23,31.8,31.5,20.0,18.7,7.4,151.0,Moderate
2020-04-14 06:00:00,2020-04-14,2020,4,14,6,Tuesday,0.0,summer,Delhi,"Shadipur, Delhi",28.6519,77.1579,93.0,152.4,28.8,9.5,1.42,40.4,26.0,36.0,10.5,5.4,210.0,Poor
2020-04-14 12:00:00,2020-04-14,2020,4,14,12,Tuesday,0.0,summer,Delhi,"Shadipur, Delhi",28.6519,77.1579,57.3,95.7,20.0,4.0,0.84,72.2,36.3,37.0,27.5,4.3,96.0,Satisfactory
2020-04-14 18:00:00,2020-04-14,2020,4,14,18,Tuesday,0.0,summer,Delhi,"Shadipur, Delhi",28.6519,77.1579,101.6,183.2,50.9,8.0,2.39,33.9,31.6,38.0,11.2,4.1,239.0,Poor
2020-04-14 23:00:00,2020-04-14,2020,4,14,23,Tuesday,0.0,summer,Delhi,"Shadipur, Delhi",28.6519,77.1579,85.9,141.7,34.4,6.9,1.2,30.3,30.3,23.0,20.0,4.1,186.0,Moderate
2020-04-14 06:00:00,2020-04-14,2020,4,14,6,Tuesday,0.0,summer,Delhi,"Rohini, Delhi",28.7495,77.0565,90.3,156.1,26.4,7.1,1.27,40.8,27.0,41.0,9.0,5.7,201.0,Poor
2020-04-14 12:00:00,2020-04-14,2020,4,14,12,Tuesday,0.0,summer,Delhi,"Rohini, Delhi",28.7495,77.0565,77.5,132.2,31.1,7.7,0.96,60.9,36.5,23.0,17.7,4.0,158.0,Moderate
2020-04-14 18:00:00,2020-04-14,2020,4,14,18,Tuesday,0.0,summer,Delhi,"Rohini, Delhi",28.7495,77.0565,110.1,199.9,55.6,7.1,2.77,39.8,31.6,22.0,18.7,2.1,267.0,Poor
2020-04-14 23:00:00,2020-04-14,2020,4,14,23,Tuesday,0.0,summer,Delhi,"Rohini, Delhi",28.7495,77.0565,93.7,177.5,37.0,9.0,1.59,36.5,32.5,36.0,14.2,4.1,212.0,Poor
2020-04-14 06:00:00,2020-04-14,2020,4,14,6,Tuesday,0.0,summer,Delhi,"RK Puram, Delhi",28.5631,77.1851,68.7,147.3,22.5,4.4,1.23,35.0,27.9,36.0,8.4,7.9,132.0,Moderate
2020-04-14 12:00:00,2020-04-14,2020,4,14,12,Tuesday,0.0,summer,Delhi,"RK Puram, Delhi",28.5631,77.1851,75.4,153.0,23.1,4.7,1.16,61.9,37.4,36.0,18.4,4.2,151.0,Moderate
2020-04-14 18:00:00,2020-04-14,2020,4,14,18,Tuesday,0.0,summer,Delhi,"RK Puram, Delhi",28.5631,77.1851,105.0,215.7,69.2,8.4,2.14,40.6,30.8,35.0,17.1,4.7,250.0,Poor
2020-04-14 23:00:00,2020-04-14,2020,4,14,23,Tuesday,0.0,summer,Delhi,"RK Puram, Delhi",28.5631,77.1851,67.0,129.7,24.3,6.2,0.97,41.2,30.6,21.0,13.5,6.2,123.0,Moderate
2020-04-14 06:00:00,2020-04-14,2020,4,14,6,Tuesday,0.0,summer,Delhi,"Siri Fort, Delhi",28.5535,77.2167,68.0,140.2,28.3,6.8,1.14,32.0,26.1,38.0,10.2,5.5,127.0,Moderate
2020-04-14 12:00:00,2020-04-14,2020,4,14,12,Tuesday,0.0,summer,Delhi,"Siri Fort, Delhi",28.5535,77.2167,54.2,99.3,18.0,4.0,0.88,65.7,35.4,38.0,22.7,5.9,99.0,Satisfactory
2020-04-14 18:00:00,2020-04-14,2020,4,14,18,Tuesday,0.0,summer,Delhi,"Siri Fort, Delhi",28.5535,77.2167,90.2,174.1,46.6,7.8,2.2,35.2,33.6,28.0,17.7,7.3,201.0,Poor
2020-04-14 23:00:00,2020-04-14,2020,4,14,23,Tuesday,0.0,summer,Delhi,"Siri Fort, Delhi",28.5535,77.2167,65.2,123.0,26.9,4.9,0.97,38.9,30.4,23.0,20.2,6.7,117.0,Moderate
2020-04-14 06:00:00,2020-04-14,2020,4,14,6,Tuesday,0.0,summer,Delhi,"Dwarka Sec 8, Delhi",28.5708,77.0712,78.3,168.5,27.2,5.1,0.95,37.0,27.2,54.0,11.0,7.0,161.0,Moderate
2020-04-14 12:00:00,2020-04-14,2020,4,14,12,Tuesday,0.0,summer,Delhi,"Dwarka Sec 8, Delhi",28.5708,77.0712,60.9,123.9,18.1,6.2,1.05,57.2,37.5,25.0,22.8,6.5,116.0,Moderate
2020-04-14 18:00:00,2020-04-14,2020,4,14,18,Tuesday,0.0,summer,Delhi,"Dwarka Sec 8, Delhi",28.5708,77.0712,80.3,135.9,36.8,7.5,1.95,32.2,31.6,25.0,18.3,5.1,168.0,Moderate
2020-04-14 23:00:00,2020-04-14,2020,4,14,23,Tuesday,0.0,summer,Delhi,"Dwarka Sec 8, Delhi",28.5708,77.0712,69.5,133.7,22.7,6.9,1.1,31.4,33.8,32.0,16.1,6.2,132.0,Moderate
2020-04-14 06:00:00,2020-04-14,2020,4,14,6,Tuesday,0.0,summer,Delhi,"NSIT Dwarka, Delhi",28.6089,77.0327,69.1,111.9,23.9,5.1,1.11,32.1,25.6,46.0,11.3,4.8,130.0,Moderate
2020-04-14 12:00:00,2020-04-14,2020,4,14,12,Tuesday,0.0,summer,Delhi,"NSIT Dwarka, Delhi",28.6089,77.0327,62.5,108.0,19.6,4.0,1.07,75.8,36.8,29.0,29.9,5.8,108.0,Moderate
2020-04-14 18:00:00,2020-04-14,2020,4,14,18,Tuesday,0.0,summer,Delhi,"NSIT Dwarka, Delhi",28.6089,77.0327,77.0,156.1,39.2,5.7,1.66,39.0,33.4,33.0,13.3,6.8,157.0,Moderate
2020-04-14 23:00:00,2020-04-14,2020,4,14,23,Tuesday,0.0,summer,Delhi,"NSIT Dwarka, Delhi",28.6089,77.0327,81.1,141.9,27.0,8.2,1.22,34.3,31.7,33.0,14.4,7.7,170.0,Moderate
2020-04-14 06:00:00,2020-04-14,2020,4,14,6,Tuesday,0.0,summer,Delhi,"Mandir Marg, Delhi",28.6362,77.201,66.0,113.3,20.8,5.3,1.06,31.3,27.4,42.0,10.7,5.1,120.0,Moderate
2020-04-14 12:00:00,2020-04-14,2020,4,14,12,Tuesday,0.0,summer,Delhi,"Mandir Marg, Delhi",28.6362,77.201,69.5,130.4,25.5,6.1,1.16,78.3,36.6,24.0,24.5,4.5,132.0,Moderate
2020-04-14 18:00:00,2020-04-14,2020,4,14,18,Tuesday,0.0,summer,Delhi,"Mandir Marg, Delhi",28.6362,77.201,77.8,156.1,33.3,7.5,1.48,38.5,32.5,24.0,11.6,6.1,159.0,Moderate
2020-04-14 23:00:00,2020-04-14,2020,4,14,23,Tuesday,0.0,summer,Delhi,"Mandir Marg, Delhi",28.6362,77.201,83.0,155.9,26.2,8.1,1.4,36.9,30.9,28.0,10.6,7.8,177.0,Moderate
2020-04-14 06:00:00,2020-04-14,2020,4,14,6,Tuesday,0.0,summer,Noida,Noida Sec 62,28.6246,77.3649,75.1,135.2,29.4,6.9,0.93,39.0,27.0,52.0,11.6,7.9,150.0,Moderate
2020-04-14 12:00:00,2020-04-14,2020,4,14,12,Tuesday,0.0,summer,Noida,Noida Sec 62,28.6246,77.3649,68.9,127.4,23.9,4.6,1.11,76.3,35.9,30.0,17.4,5.4,130.0,Moderate
2020-04-14 18:00:00,2020-04-14,2020,4,14,18,Tuesday,0.0,summer,Noida,Noida Sec 62,28.6246,77.3649,110.7,200.4,53.0,10.1,2.05,28.9,30.1,26.0,19.2,4.0,269.0,Poor
2020-04-14 23:00:00,2020-04-14,2020,4,14,23,Tuesday,0.0,summer,Noida,Noida Sec 62,28.6246,77.3649,89.4,174.9,29.0,8.1,1.48,31.3,32.5,27.0,11.5,7.7,198.0,Moderate
2020-04-14 06:00:00,2020-04-14,2020,4,14,6,Tuesday,0.0,summer,Noida,Noida Sec 125,28.5447,77.323,90.0,154.4,34.8,7.8,1.54,35.0,26.7,38.0,10.1,4.1,200.0,Moderate
2020-04-14 12:00:00,2020-04-14,2020,4,14,12,Tuesday,0.0,summer,Noida,Noida Sec 125,28.5447,77.323,70.9,118.3,25.2,6.5,1.23,74.1,35.5,32.0,16.5,6.6,136.0,Moderate
2020-04-14 18:00:00,2020-04-14,2020,4,14,18,Tuesday,0.0,summer,Noida,Noida Sec 125,28.5447,77.323,82.3,174.6,47.8,5.3,1.78,37.3,32.9,23.0,14.1,7.0,174.0,Moderate
2020-04-14 23:00:00,2020-04-14,2020,4,14,23,Tuesday,0.0,summer,Noida,Noida Sec 125,28.5447,77.323,68.4,134.3,28.1,6.4,1.21,29.9,30.6,26.0,17.5,5.7,128.0,Moderate
2020-04-14 06:00:00,2020-04-14,2020,4,14,6,Tuesday,0.0,summer,Noida,Greater Noida,28.4744,77.504,67.4,121.7,26.9,4.5,1.19,37.7,26.7,42.0,8.2,4.5,125.0,Moderate
2020-04-14 12:00:00,2020-04-14,2020,4,14,12,Tuesday,0.0,summer,Noida,Greater Noida,28.4744,77.504,47.4,84.1,17.2,4.8,0.69,70.1,38.2,29.0,30.2,8.2,84.0,Satisfactory
2020-04-14 18:00:00,2020-04-14,2020,4,14,18,Tuesday,0.0,summer,Noida,Greater Noida,28.4744,77.504,94.4,166.6,47.6,9.0,1.59,39.6,33.2,33.0,12.5,4.6,215.0,Poor
2020-04-14 23:00:00,2020-04-14,2020,4,14,23,Tuesday,0.0,summer,Noida,Greater Noida,28.4744,77.504,69.0,134.8,22.8,4.1,0.96,30.9,31.1,39.0,10.8,7.0,130.0,Moderate
2020-04-14 06:00:00,2020-04-14,2020,4,14,6,Tuesday,0.0,summer,Gurugram,Gurugram Vikas Sadan,28.4502,77.0266,68.2,117.3,25.0,4.1,0.83,34.6,27.3,42.0,9.2,4.4,127.0,Moderate
2020-04-14 12:00:00,2020-04-14,2020,4,14,12,Tuesday,0.0,summer,Gurugram,Gurugram Vikas Sadan,28.4502,77.0266,54.3,109.9,18.6,4.0,0.68,60.0,35.3,33.0,27.5,7.8,107.0,Moderate
2020-04-14 18:00:00,2020-04-14,2020,4,14,18,Tuesday,0.0,summer,Gurugram,Gurugram Vikas Sadan,28.4502,77.0266,103.5,192.1,43.7,8.1,1.79,37.5,33.3,27.0,17.0,3.3,245.0,Poor
2020-04-14 23:00:00,2020-04-14,2020,4,14,23,Tuesday,0.0,summer,Gurugram,Gurugram Vikas Sadan,28.4502,77.0266,78.5,131.8,23.2,8.2,0.97,31.4,32.9,36.0,10.9,4.7,162.0,Moderate
2020-04-14 06:00:00,2020-04-14,2020,4,14,6,Tuesday,0.0,summer,Gurugram,Gurugram Sec 51,28.423,77.047,90.4,197.1,36.6,5.6,1.21,35.4,25.9,42.0,8.0,4.1,201.0,Poor
2020-04-14 12:00:00,2020-04-14,2020,4,14,12,Tuesday,0.0,summer,Gurugram,Gurugram Sec 51,28.423,77.047,55.4,121.7,22.6,4.0,0.77,79.6,38.2,23.0,30.2,5.0,114.0,Moderate
2020-04-14 18:00:00,2020-04-14,2020,4,14,18,Tuesday,0.0,summer,Gurugram,Gurugram Sec 51,28.423,77.047,91.6,177.2,46.6,5.5,1.62,35.5,31.5,24.0,19.0,5.9,205.0,Poor
2020-04-14 23:00:00,2020-04-14,2020,4,14,23,Tuesday,0.0,summer,Gurugram,Gurugram Sec 51,28.423,77.047,67.3,129.0,20.1,4.0,0.96,40.4,30.6,26.0,12.9,6.7,124.0,Moderate
2020-04-14 06:00:00,2020-04-14,2020,4,14,6,Tuesday,0.0,summer,Faridabad,Faridabad Sec 16A,28.4089,77.3178,83.8,154.5,33.4,7.6,1.26,36.7,27.6,38.0,8.2,6.2,179.0,Moderate
2020-04-14 12:00:00,2020-04-14,2020,4,14,12,Tuesday,0.0,summer,Faridabad,Faridabad Sec 16A,28.4089,77.3178,65.6,126.0,25.9,4.3,0.84,56.9,35.6,22.0,20.7,6.4,119.0,Moderate
2020-04-14 18:00:00,2020-04-14,2020,4,14,18,Tuesday,0.0,summer,Faridabad,Faridabad Sec 16A,28.4089,77.3178,92.8,158.5,47.0,6.9,1.89,33.1,31.0,25.0,12.1,5.3,209.0,Poor
2020-04-14 23:00:00,2020-04-14,2020,4,14,23,Tuesday,0.0,summer,Faridabad,Faridabad Sec 16A,28.4089,77.3178,88.9,153.8,30.6,8.7,1.38,32.3,31.6,24.0,11.8,5.2,196.0,Moderate
2020-04-14 06:00:00,2020-04-14,2020,4,14,6,Tuesday,0.0,summer,Faridabad,Faridabad New Town,28.3722,77.3099,82.6,159.2,32.5,5.9,1.09,29.6,26.9,41.0,12.6,7.7,175.0,Moderate
2020-04-14 12:00:00,2020-04-14,2020,4,14,12,Tuesday,0.0,summer,Faridabad,Faridabad New Town,28.3722,77.3099,74.8,154.6,21.8,4.5,1.17,82.6,37.2,20.0,29.2,5.9,149.0,Moderate
2020-04-14 18:00:00,2020-04-14,2020,4,14,18,Tuesday,0.0,summer,Faridabad,Faridabad New Town,28.3722,77.3099,89.7,146.1,42.3,7.1,2.2,38.6,33.8,38.0,10.9,6.0,199.0,Moderate
2020-04-14 23:00:00,2020-04-14,2020,4,14,23,Tuesday,0.0,summer,Faridabad,Faridabad New Town,28.3722,77.3099,91.7,182.6,32.3,5.9,1.26,37.7,32.6,29.0,13.7,7.9,206.0,Poor
